Bill No,Doc. Date,Vou No,Bill Date,Party Name,State,City Name,Product Name (Overwrite),category,HSN Code,Packing,Qty,Purchase Rate,Purchase Amt,CGST Amount,SGST Amount,IGST Amount,Total Amount,Category
WMPL/MFG/0557,22-10-2020,  PW/06,24-10-2020,WALMARK MEDITECH PVT.LTD.,Maharashtra,NAGPUR,BABY DIAPER 5 (S)             1,,9619,1,180,29.5,5310,318.6,318.6,,5947.2,SURGICAL
WMPL/MFG/0558,22-10-2020,  PW/09,24-10-2020,WALMARK MEDITECH PVT.LTD.,Maharashtra,NAGPUR,BABY DIAPER 5 (S)             1,,9619,1,60,29.5,1770,106.2,106.2,,1982.4,SURGICAL
WMPL/MFG/794,11-12-2020,  PW/299,12-12-2020,WALMARK MEDITECH PVT.LTD.,Maharashtra,NAGPUR,BABY DIAPER 5 (S)             1,,9619,1,300,29.5,8850,531,531,,9912,SURGICAL
WMPL/MFG/0557,22-10-2020,  PW/06,24-10-2020,WALMARK MEDITECH PVT.LTD.,Maharashtra,NAGPUR,BABY DIAPER 5 (M)             1,,9619,1,180,31.65,5697,341.82,341.82,,6380.64,SURGICAL
WMPL/MFG/1003,29-01-2021,  PW/731,30-01-2021,WALMARK MEDITECH PVT.LTD.,Maharashtra,NAGPUR,BABY DIAPER 5 (M)             1,,9619,1,300,31.65,9495,569.7,569.7,,10634.4,SURGICAL
WMPL/MFG/1004,09-01-2021,  PW/737,30-01-2021,WALMARK MEDITECH PVT.LTD.,Maharashtra,NAGPUR,BABY DIAPER 5 (M)             1,,9619,1,300,31.65,9495,569.7,569.7,,10634.4,SURGICAL
WMPL/MFG/0557,22-10-2020,  PW/06,24-10-2020,WALMARK MEDITECH PVT.LTD.,Maharashtra,NAGPUR,BABY DIAPER 5 (L)             1,,9619,1,96,33.85,3249.6,194.98,194.98,,3639.56,SURGICAL
WMPL/MFG/0558,22-10-2020,  PW/09,24-10-2020,WALMARK MEDITECH PVT.LTD.,Maharashtra,NAGPUR,BABY DIAPER 5 (L)             1,,9619,1,48,33.85,1624.8,97.49,97.49,,1819.78,SURGICAL
WMPL/MFG/1003,29-01-2021,  PW/731,30-01-2021,WALMARK MEDITECH PVT.LTD.,Maharashtra,NAGPUR,BABY DIAPER 5 (L)             1,,9619,1,240,33.85,8124,487.44,487.44,,9098.88,SURGICAL
WMPL/MFG/1004,09-01-2021,  PW/737,30-01-2021,WALMARK MEDITECH PVT.LTD.,Maharashtra,NAGPUR,BABY DIAPER 5 (L)             1,,9619,1,240,33.85,8124,487.44,487.44,,9098.88,SURGICAL
WMPL/MFG/0557,22-10-2020,  PW/06,24-10-2020,WALMARK MEDITECH PVT.LTD.,Maharashtra,NAGPUR,BABY DIAPER 5 XL              1,,9619,1,60,36.4,2184,131.04,131.04,,2446.08,SURGICAL
WMPL/MFG/1003,29-01-2021,  PW/731,30-01-2021,WALMARK MEDITECH PVT.LTD.,Maharashtra,NAGPUR,BABY DIAPER 5 XL              1,,9619,1,144,36.4,5241.6,314.5,314.5,,5870.6,SURGICAL
WMPL/MFG/0557,22-10-2020,  PW/06,24-10-2020,WALMARK MEDITECH PVT.LTD.,Maharashtra,NAGPUR,WETEX BABY DIAPER(M) 42PC     1,,9619,1,60,249.9,14994,899.64,899.64,,16793.28,SURGICAL
WMPL/MFG/0558,22-10-2020,  PW/09,24-10-2020,WALMARK MEDITECH PVT.LTD.,Maharashtra,NAGPUR,WETEX BABY DIAPER(M) 42PC     1,,9619,1,12,249.9,2998.8,179.93,179.93,,3358.66,SURGICAL
WMPL/MFG/703,28-11-2020,  PW/297,30-11-2020,WALMARK MEDITECH PVT.LTD.,Maharashtra,NAGPUR,WETEX BABY DIAPER(M) 42PC     1,,9619,1,60,249.9,14994,899.64,899.64,,16793.28,SURGICAL
WMPL/MFG/794,11-12-2020,  PW/299,12-12-2020,WALMARK MEDITECH PVT.LTD.,Maharashtra,NAGPUR,WETEX BABY DIAPER(M) 42PC     1,,9619,1,60,249.9,14994,899.64,899.64,,16793.28,SURGICAL
WMPL/MFG/1003,29-01-2021,  PW/731,30-01-2021,WALMARK MEDITECH PVT.LTD.,Maharashtra,NAGPUR,WETEX BABY DIAPER(M) 42PC     1,,9619,1,36,249.9,8996.4,539.78,539.78,,10075.96,SURGICAL
WMPL/MFG/1004,09-01-2021,  PW/737,30-01-2021,WALMARK MEDITECH PVT.LTD.,Maharashtra,NAGPUR,WETEX BABY DIAPER(M) 42PC     1,,9619,1,60,249.9,14994,899.64,899.64,,16793.28,SURGICAL
WMPL/MFG/0557,22-10-2020,  PW/06,24-10-2020,WALMARK MEDITECH PVT.LTD.,Maharashtra,NAGPUR,WETEX BABY DIAPER(L) 36PC     1,,9619,1,36,249.84,8994.24,539.65,539.65,,10073.54,SURGICAL
WMPL/MFG/703,28-11-2020,  PW/297,30-11-2020,WALMARK MEDITECH PVT.LTD.,Maharashtra,NAGPUR,WETEX BABY DIAPER(L) 36PC     1,,9619,1,60,249.84,14990.4,899.42,899.42,,16789.24,SURGICAL
WMPL/MFG/794,11-12-2020,  PW/299,12-12-2020,WALMARK MEDITECH PVT.LTD.,Maharashtra,NAGPUR,WETEX BABY DIAPER(L) 36PC     1,,9619,1,60,249.84,14990.4,899.42,899.42,,16789.24,SURGICAL
WMPL/MFG/1003,29-01-2021,  PW/731,30-01-2021,WALMARK MEDITECH PVT.LTD.,Maharashtra,NAGPUR,WETEX BABY DIAPER(L) 36PC     1,,9619,1,96,249.84,23984.64,1439.08,1439.08,,26862.8,SURGICAL
WMPL/MFG/0557,22-10-2020,  PW/06,24-10-2020,WALMARK MEDITECH PVT.LTD.,Maharashtra,NAGPUR,WETEX BABY DIAPER(XL) 30PC    1,,9619,1,24,249.9,5997.6,359.86,359.86,,6717.32,SURGICAL
WMPL/MFG/1003,29-01-2021,  PW/731,30-01-2021,WALMARK MEDITECH PVT.LTD.,Maharashtra,NAGPUR,WETEX BABY DIAPER(XL) 30PC    1,,9619,1,60,249.9,14994,899.64,899.64,,16793.28,SURGICAL
WMPL/MFG/1004,09-01-2021,  PW/737,30-01-2021,WALMARK MEDITECH PVT.LTD.,Maharashtra,NAGPUR,WETEX BABY DIAPER(XL) 30PC    1,,9619,1,60,249.9,14994,899.64,899.64,,16793.28,SURGICAL
SB-9594,22-10-2020,  PW/07,24-10-2020,MAHAVEER PHARMACEUTICALS,Maharashtra,Madhavnagar S.O-Miraj,ERYTHRO 250TAB                10 TAB,,3004,10 TAB,300,20,6000,360,360,,6720,ANTIBIOTIC
SB-11161,02-12-2020,  PW/218,02-12-2020,MAHAVEER PHARMACEUTICALS,Maharashtra,Madhavnagar S.O-Miraj,ERYTHRO 250TAB                10 TAB,,3004,10 TAB,470,20,9400,564,564,,10528,ANTIBIOTIC
SB-12318,02-01-2021,  PW/486,04-01-2021,MAHAVEER PHARMACEUTICALS,Maharashtra,Madhavnagar S.O-Miraj,ERYTHRO 250TAB                10 TAB,,3004,10 TAB,240,20,4800,288,288,,5376,ANTIBIOTIC
SB-12543,08-01-2021,  PW/530,09-01-2021,MAHAVEER PHARMACEUTICALS,Maharashtra,Madhavnagar S.O-Miraj,ERYTHRO 250TAB                10 TAB,,3004,10 TAB,600,20,12000,720,720,,13440,ANTIBIOTIC
SB-13120,25-01-2021,  PW/665,28-01-2021,MAHAVEER PHARMACEUTICALS,Maharashtra,Madhavnagar S.O-Miraj,ERYTHRO 250TAB                10 TAB,,3004,10 TAB,720,20,14400,864,864,,16128,ANTIBIOTIC
SB-9593,22-10-2020,  PW/08,24-10-2020,MAHAVEER PHARMACEUTICALS,Maharashtra,Madhavnagar S.O-Miraj,ENDOPAR TAB                   10 TAB,,3004,10 TAB,1800,6.25,11250,675,675,,12600,PAIN KILLER
SB-11161,02-12-2020,  PW/218,02-12-2020,MAHAVEER PHARMACEUTICALS,Maharashtra,Madhavnagar S.O-Miraj,ENDOPAR TAB                   10 TAB,,3004,10 TAB,1800,6.25,11250,675,675,,12600,PAIN KILLER
SB-11498,11-12-2020,  PW/285,11-12-2020,MAHAVEER PHARMACEUTICALS,Maharashtra,Madhavnagar S.O-Miraj,ENDOPAR TAB                   10 TAB,,3004,10 TAB,1800,6.1,10980,658.8,658.8,,12297.6,PAIN KILLER
SB-12451,06-01-2021,  PW/520,07-01-2021,MAHAVEER PHARMACEUTICALS,Maharashtra,Madhavnagar S.O-Miraj,ENDOPAR TAB                   10 TAB,,3004,10 TAB,1800,6.1,10980,658.8,658.8,,12297.6,PAIN KILLER
SB-13120,25-01-2021,  PW/665,28-01-2021,MAHAVEER PHARMACEUTICALS,Maharashtra,Madhavnagar S.O-Miraj,ENDOPAR TAB                   10 TAB,,3004,10 TAB,1800,6.1,10980,658.8,658.8,,12297.6,PAIN KILLER
SB-13624,06-02-2021,  PW/765,09-02-2021,MAHAVEER PHARMACEUTICALS,Maharashtra,Madhavnagar S.O-Miraj,ENDOPAR TAB                   10 TAB,,3004,10 TAB,1800,6.1,10980,658.8,658.8,,12297.6,PAIN KILLER
SB-14745,06-03-2021,  PW/986,06-03-2021,MAHAVEER PHARMACEUTICALS,Maharashtra,Madhavnagar S.O-Miraj,ENDOPAR TAB                   10 TAB,,3004,10 TAB,1800,6.1,10980,658.8,658.8,,12297.6,PAIN KILLER
SB-9593,22-10-2020,  PW/08,24-10-2020,MAHAVEER PHARMACEUTICALS,Maharashtra,Madhavnagar S.O-Miraj,BIGSULE CAP                   15 CAP,,30045032,15 CAP,6000,5.5,33000,1980,1980,,36960,SUPPLEMENT
SB-11161,02-12-2020,  PW/218,02-12-2020,MAHAVEER PHARMACEUTICALS,Maharashtra,Madhavnagar S.O-Miraj,BIGSULE CAP                   15 CAP,,30045032,15 CAP,6000,5.5,33000,1980,1980,,36960,SUPPLEMENT
SB-11498,11-12-2020,  PW/285,11-12-2020,MAHAVEER PHARMACEUTICALS,Maharashtra,Madhavnagar S.O-Miraj,BIGSULE CAP                   15 CAP,,30045032,15 CAP,2000,5.25,10500,630,630,,11760,SUPPLEMENT
SB-11498,11-12-2020,  PW/285,11-12-2020,MAHAVEER PHARMACEUTICALS,Maharashtra,Madhavnagar S.O-Miraj,BIGSULE CAP                   15 CAP,,30045032,15 CAP,2000,5.25,10500,630,630,,11760,SUPPLEMENT
SB-12318,02-01-2021,  PW/486,04-01-2021,MAHAVEER PHARMACEUTICALS,Maharashtra,Madhavnagar S.O-Miraj,BIGSULE CAP                   15 CAP,,30045032,15 CAP,5400,5.5,29700,1782,1782,,33264,SUPPLEMENT
SB-12543,08-01-2021,  PW/530,09-01-2021,MAHAVEER PHARMACEUTICALS,Maharashtra,Madhavnagar S.O-Miraj,BIGSULE CAP                   15 CAP,,30045032,15 CAP,1300,5.5,7150,429,429,,8008,SUPPLEMENT
SB-13120,25-01-2021,  PW/665,28-01-2021,MAHAVEER PHARMACEUTICALS,Maharashtra,Madhavnagar S.O-Miraj,BIGSULE CAP                   15 CAP,,30045032,15 CAP,4000,5.5,22000,1320,1320,,24640,SUPPLEMENT
SB-14745,06-03-2021,  PW/986,06-03-2021,MAHAVEER PHARMACEUTICALS,Maharashtra,Madhavnagar S.O-Miraj,BIGSULE CAP                   15 CAP,,30045032,15 CAP,2000,5.5,11000,660,660,,12320,SUPPLEMENT
SB-14969,13-03-2021,  PW/1045,13-03-2021,MAHAVEER PHARMACEUTICALS,Maharashtra,Madhavnagar S.O-Miraj,BIGSULE CAP                   15 CAP,,30045032,15 CAP,2000,5.5,11000,660,660,,12320,SUPPLEMENT
MP-01028,26-10-2020,  PW/24,26-10-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,METO(ER) 50+AMLO 5 TAB        10 TAB,,3004,10 TAB,10240,10.2,104448,6266.88,6266.88,,116981.76,CARDIAC
MP-01399,02-01-2021,  PW/474,04-01-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,METO(ER) 50+AMLO 5 TAB        10 TAB,,3004,10 TAB,10240,10.2,104448,6266.88,6266.88,,116981.76,CARDIAC
MP-01475,14-01-2021,  PW/577,15-01-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,METO(ER) 50+AMLO 5 TAB        10 TAB,,3004,10 TAB,10,10.2,102,6.12,6.12,,114.24,CARDIAC
MP-01475,14-01-2021,  PW/577,15-01-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,METO(ER) 50+AMLO 5 TAB        10 TAB,,3004,10 TAB,10,10.2,102,6.12,6.12,,114.24,CARDIAC
MP-01475,14-01-2021,  PW/577,15-01-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,METO(ER) 50+AMLO 5 TAB        10 TAB,,3004,10 TAB,10,10.2,102,6.12,6.12,,114.24,CARDIAC
MP-01475,14-01-2021,  PW/577,15-01-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,METO(ER) 50+AMLO 5 TAB        10 TAB,,3004,10 TAB,9520,10.2,97104,5826.24,5826.24,,108756.48,CARDIAC
MP-01627,10-02-2021,  PW/777,10-02-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,METO(ER) 50+AMLO 5 TAB        10 TAB,,3004,10 TAB,7680,10.2,78336,4700.16,4700.16,,87736.32,CARDIAC
MP-01756,02-03-2021,  PW/947,02-03-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,METO(ER) 50+AMLO 5 TAB        10 TAB,,3004,10 TAB,5120,10.2,52224,3133.44,3133.44,,58490.88,CARDIAC
MP-01029,26-10-2020,  PW/25,26-10-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,SILOFORD 4MG                  10 TAB,,3004,10 TAB,710,39.15,27796.5,1667.79,1667.79,,31132.08,A TO Z
MP-01500,18-01-2021,  PW/595,18-01-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,SILOFORD 4MG                  10 TAB,,3004,10 TAB,300,39.15,11745,704.7,704.7,,13154.4,A TO Z
MP-01520,22-01-2021,  PW/620,22-01-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,SILOFORD 4MG                  10 TAB,,3004,10 TAB,500,39.15,19575,1174.5,1174.5,,21924,A TO Z
MP-01029,26-10-2020,  PW/25,26-10-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,FLUROS-5 TAB                  10 TAB,,3004,10 TAB,300,5.2,1560,93.6,93.6,,1747.2,A TO Z
MP-01232,03-12-2020,  PW/231,03-12-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,FLUROS-5 TAB                  10 TAB,,3004,10 TAB,500,5.2,2600,156,156,,2912,A TO Z
MP-01881,23-03-2021,  PW/1105,23-03-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,FLUROS-5 TAB                  10 TAB,,3004,10 TAB,500,5.2,2600,156,156,,2912,A TO Z
MP-01029,26-10-2020,  PW/25,26-10-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,ROXIM CV TAB                  6 TAB,,3004,6 TAB,940,41.6,39104,2346.24,2346.24,,43796.48,ANTIBIOTIC
MP-01268,10-12-2020,  PW/284,10-12-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,ROXIM CV TAB                  6 TAB,,3004,6 TAB,500,41.6,20800,1248,1248,,23296,ANTIBIOTIC
MP-01618,08-02-2021,  PW/762,08-02-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,ROXIM CV TAB                  6 TAB,,3004,6 TAB,940,41.6,39104,2346.24,2346.24,,43796.48,ANTIBIOTIC
MP-01619,08-02-2021,  PW/760,08-02-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,ROXIM CV TAB                  6 TAB,,3004,6 TAB,940,41.6,39104,2346.24,2346.24,,43796.48,ANTIBIOTIC
MP-01029,26-10-2020,  PW/25,26-10-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,ACARROS-50 TAB                10 TAB,,3004,10 TAB,500,27.5,13750,825,825,,15400,DIABETIC
MP-01706,19-02-2021,  PW/882,19-02-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,ACARROS-50 TAB                10 TAB,,3004,10 TAB,100,27.5,2750,165,165,,3080,DIABETIC
MP-01869,20-03-2021,  PW/1090,20-03-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,ACARROS-50 TAB                10 TAB,,3004,10 TAB,500,27.5,13750,825,825,,15400,DIABETIC
MP-01029,26-10-2020,  PW/25,26-10-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,ACARROS-25 TAB                10 TAB,,3004,10 TAB,500,16.74,8370,502.2,502.2,,9374.4,DIABETIC
MP-01104,07-11-2020,  PW/93,07-11-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,ACARROS-25 TAB                10 TAB,,3004,10 TAB,500,16.74,8370,502.2,502.2,,9374.4,DIABETIC
MP-01634,10-02-2021,  PW/784,10-02-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,ACARROS-25 TAB                10 TAB,,3004,10 TAB,500,16.74,8370,502.2,502.2,,9374.4,DIABETIC
CLI12204,27-10-2020,  PW/26,27-10-2020,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,OLANZAPINE 5MG                10 TAB,,3004,10 TAB,3840,3.35,12864,,,1543.68,14407.68,A TO Z
CLI12689,03-11-2020,  PW/106,07-11-2020,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,OLANZAPINE 5MG                10 TAB,,3004,10 TAB,3840,3.35,12864,,,1543.68,14407.68,A TO Z
CLI12204,27-10-2020,  PW/26,27-10-2020,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,"METHY,FOL,ALP,PYRI&VIT D3TAB  10 TAB",,3004,10 TAB,5000,18.5,92500,,,11100,103600,SUPPLEMENT
CLI12203,27-10-2020,  PW/49,31-10-2020,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,"METHY,FOL,ALP,PYRI&VIT D3TAB  10 TAB",,3004,10 TAB,7000,18.5,129500,,,15540,145040,SUPPLEMENT
CLI16727,02-01-2021,  PW/547,12-01-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,"METHY,FOL,ALP,PYRI&VIT D3TAB  10 TAB",,3004,10 TAB,5360,18.5,99160,,,11899.2,111059.2,SUPPLEMENT
CLI18190,25-01-2021,  PW/647,25-01-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,"METHY,FOL,ALP,PYRI&VIT D3TAB  10 TAB",,3004,10 TAB,2000,18.5,37000,,,4440,41440,SUPPLEMENT
CLI21624,20-03-2021,  PW/1085,20-03-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,"METHY,FOL,ALP,PYRI&VIT D3TAB  10 TAB",,3004,10 TAB,5440,18.5,100640,,,12076.8,112716.8,SUPPLEMENT
CLI12204,27-10-2020,  PW/26,27-10-2020,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,METOPROLOL 25 MG              10 TAB,,3004,10 TAB,5000,3,15000,,,1800,16800,CARDIAC
CLI14811,05-12-2020,  PW/288,11-12-2020,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,METOPROLOL 25 MG              10 TAB,,3004,10 TAB,4980,3,14940,,,1792.8,16732.8,CARDIAC
CLI21558,10-03-2021,  PW/1073,17-03-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,METOPROLOL 25 MG              10 TAB,,3004,10 TAB,5740,3,17220,,,2066.4,19286.4,CARDIAC
MP-01037,27-10-2020,  PW/27,27-10-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,CAD RACE AM TAB               10 TAB,,3004,10 TAB,500,7.2,3600,216,216,,4032,A TO Z
MP-01503,19-01-2021,  PW/602,19-01-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,CAD RACE AM TAB               10 TAB,,3004,10 TAB,320,7.2,2304,138.24,138.24,,2580.48,A TO Z
MP-01526,23-01-2021,  PW/633,23-01-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,CAD RACE AM TAB               10 TAB,,3004,10 TAB,500,7.2,3600,216,216,,4032,A TO Z
MP-01580,03-02-2021,  PW/701,03-02-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,CAD RACE AM TAB               10 TAB,,3004,10 TAB,500,7.2,3600,216,216,,4032,A TO Z
MP-01037,27-10-2020,  PW/27,27-10-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,MAXCOLD TAB                   10 TAB,,3004,10 TAB,4800,3.84,18432,1105.92,1105.92,,20643.84,COUGH & COLD
MP-01038,27-10-2020,  PW/28,27-10-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,MAXCOLD TAB                   10 TAB,,3004,10 TAB,4800,3.84,18432,1105.92,1105.92,,20643.84,COUGH & COLD
MP-01192,26-11-2020,  PW/192,26-11-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,MAXCOLD TAB                   10 TAB,,3004,10 TAB,4800,3.84,18432,1105.92,1105.92,,20643.84,COUGH & COLD
MP-01305,16-12-2020,  PW/338,16-12-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,MAXCOLD TAB                   10 TAB,,3004,10 TAB,4800,3.84,18432,1105.92,1105.92,,20643.84,COUGH & COLD
MP-01442,08-01-2021,  PW/526,08-01-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,MAXCOLD TAB                   10 TAB,,3004,10 TAB,6000,3.84,23040,1382.4,1382.4,,25804.8,COUGH & COLD
MP-01634,10-02-2021,  PW/784,10-02-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,MAXCOLD TAB                   10 TAB,,3004,10 TAB,6000,3.84,23040,1382.4,1382.4,,25804.8,COUGH & COLD
MP-01673,15-02-2021,  PW/824,15-02-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,MAXCOLD TAB                   10 TAB,,3004,10 TAB,4800,3.84,18432,1105.92,1105.92,,20643.84,COUGH & COLD
001/20/SL/5887,28-10-2020,  PW/29,28-10-2020,MILTON MEDICARE PVT LTD,Maharashtra,Phursungi S.O-Haveli,GEOMAX D3 SG CAP              10 CAP,,3004,10 CAP,500,45,22500,1350,1350,,25200,COUNTER
001/20/SL/5998,30-10-2020,  PW/39,30-10-2020,MILTON MEDICARE PVT LTD,Maharashtra,Phursungi S.O-Haveli,GEOMAX D3 SG CAP              10 CAP,,3004,10 CAP,300,45,13500,810,810,,15120,COUNTER
001/20/SL/6152,06-11-2020,  PW/90,06-11-2020,MILTON MEDICARE PVT LTD,Maharashtra,Phursungi S.O-Haveli,GEOMAX D3 SG CAP              10 CAP,,3004,10 CAP,1000,45,45000,2700,2700,,50400,COUNTER
001/20/SL/7555,21-12-2020,  PW/368,21-12-2020,MILTON MEDICARE PVT LTD,Maharashtra,Phursungi S.O-Haveli,GEOMAX D3 SG CAP              10 CAP,,3004,10 CAP,600,45,27000,1620,1620,,30240,COUNTER
001/20/SL/8324,12-01-2021,  PW/556,12-01-2021,MILTON MEDICARE PVT LTD,Maharashtra,Phursungi S.O-Haveli,GEOMAX D3 SG CAP              10 CAP,,3004,10 CAP,300,45,13500,810,810,,15120,COUNTER
001/20/SL/10718,13-03-2021,  PW/1042,13-03-2021,MILTON MEDICARE PVT LTD,Maharashtra,Phursungi S.O-Haveli,GEOMAX D3 SG CAP              10 CAP,,3004,10 CAP,900,45,40500,2430,2430,,45360,COUNTER
001/20/SL/5887,28-10-2020,  PW/29,28-10-2020,MILTON MEDICARE PVT LTD,Maharashtra,Phursungi S.O-Haveli,NASOCAN NASAL DROP            10ML,,30049039,10ML,1140,12.5,14250,855,855,,15960,COUGH & COLD
001/20/SL/7555,21-12-2020,  PW/368,21-12-2020,MILTON MEDICARE PVT LTD,Maharashtra,Phursungi S.O-Haveli,NASOCAN NASAL DROP            10ML,,30049039,10ML,1140,12.5,14250,855,855,,15960,COUGH & COLD
001/20/SL/8163,06-01-2021,  PW/511,06-01-2021,MILTON MEDICARE PVT LTD,Maharashtra,Phursungi S.O-Haveli,NASOCAN NASAL DROP            10ML,,30049039,10ML,570,12.5,7125,427.5,427.5,,7980,COUGH & COLD
001/20/SL/8695,22-01-2021,  PW/624,22-01-2021,MILTON MEDICARE PVT LTD,Maharashtra,Phursungi S.O-Haveli,NASOCAN NASAL DROP            10ML,,30049039,10ML,570,12.5,7125,427.5,427.5,,7980,COUGH & COLD
001/20/SL/9540,13-02-2021,  PW/820,15-02-2021,MILTON MEDICARE PVT LTD,Maharashtra,Phursungi S.O-Haveli,NASOCAN NASAL DROP            10ML,,30049039,10ML,570,12.5,7125,427.5,427.5,,7980,COUGH & COLD
001/20/SL/5890,28-10-2020,  PW/30,28-10-2020,MILTON MEDICARE PVT LTD,Maharashtra,Phursungi S.O-Haveli,VIZAPROT-SF POWDER            200 GM,,30045090,200 GM,144,55,7920,475.2,475.2,,8870.4,COUNTER
001/20/SL/7272,12-12-2020,  PW/303,12-12-2020,MILTON MEDICARE PVT LTD,Maharashtra,Phursungi S.O-Haveli,VIZAPROT-SF POWDER            200 GM,,30045090,200 GM,62,55,3410,204.6,204.6,,3819.2,COUNTER
001/20/SL/81.32,06-01-2021,  PW/505,06-01-2021,MILTON MEDICARE PVT LTD,Maharashtra,Phursungi S.O-Haveli,VIZAPROT-SF POWDER            200 GM,,30045090,200 GM,144,55,7920,475.2,475.2,,8870.4,COUNTER
001/20/SL/8131,06-01-2021,  PW/506,06-01-2021,MILTON MEDICARE PVT LTD,Maharashtra,Phursungi S.O-Haveli,VIZAPROT-SF POWDER            200 GM,,30045090,200 GM,36,55,1980,118.8,118.8,,2217.6,COUNTER
001/20/SL/9685,17-02-2021,  PW/854,17-02-2021,MILTON MEDICARE PVT LTD,Maharashtra,Phursungi S.O-Haveli,VIZAPROT-SF POWDER            200 GM,,30045090,200 GM,216,55,11880,712.8,712.8,,13305.6,COUNTER
001/20/SL/9684,17-02-2021,  PW/855,17-02-2021,MILTON MEDICARE PVT LTD,Maharashtra,Phursungi S.O-Haveli,VIZAPROT-SF POWDER            200 GM,,30045090,200 GM,504,55,27720,1663.2,1663.2,,31046.4,COUNTER
MP-01036,27-10-2020,  PW/31,28-10-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,METFORMIN HCL 500             10 TAB,,3004,10 TAB,10170,2.82,28679.4,1720.76,1720.76,,32120.92,DIABETIC
MP-01036,27-10-2020,  PW/31,28-10-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,METFORMIN HCL 500             10 TAB,,3004,10 TAB,5940,2.82,16750.8,1005.05,1005.05,,18760.9,DIABETIC
MP-01138,17-11-2020,  PW/148,18-11-2020,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,METFORMIN HCL 500             10 TAB,,3004,10 TAB,13780,2.82,38859.6,2331.58,2331.58,,43522.76,DIABETIC
